Pool_0,Pool_1,Pool_2,Pool_3
15.4594,0,1.11447,0
17.314,0,1.82842,0
19.7247,0,2.02949,0
21.208,0,2.55743,0
23.8959,0,2.0596,0.287818
24.9152,0,1.79563,0.039147
25.6565,0,1.79563,0.00830741
26.6748,0,2.29346,0
27.5084,0,2.20045,0.288796
28.62,0,2.01444,0.227116
28.6183,0,1.64241,0
28.0623,0,1.98433,0
28.0623,0,1.98433,0
29.1736,0,1.62736,0
29.5443,0,1.45639,0
29.0803,0,1.27038,0
28.7103,0,1.79832,0.29075
28.7103,0,1.96928,0.601589
29.4519,0.189144,2.23325,0.8811
29.3589,0.0961371,2.38915,1.2546
29.0803,0,1.86122,1.16159
28.3379,0.854377,1.50424,1.50424
27.3186,2.07765,1.50424,1.81508
26.2022,0.868558,0.637068,0.481652
25.7385,1.38719,1.39887,0.326477
25.0892,0.895355,1.04189,0.078294
24.1625,0.895355,1.38381,0.140462
22.8632,0.948949,0.996731,0
21.8429,1.8932,1.04458,0
21.3775,1.33516,0,0
20.6348,1.57477,0,0
21.3761,1.57477,0,0
20.3554,1.20274,0,0
19.6134,1.01672,0,0
18.5928,0.644695,0,0
17.6661,0.644695,0,0
16.9234,2.10758,0,0
15.3492,3.60988,0,0
14.7925,4.0355,0,0
14.9785,3.60988,0,0
13.9575,3.75648,0,0
13.7715,3.26465,0,0
12.8449,3.26465,0,0
13.6781,4.30191,0,0
12.5634,2.94621,0,0
12.5627,3.37184,0,0
12.9334,3.37184,0,0
11.9127,4.22308,0,0
12.1921,4.90093,0,0
13.3974,4.47531,0,0
12.4701,4.28929,0,0
12.3778,4.68812,0.24568,0
12.5645,5.06015,1.2236,0
12.8442,6.13683,0.989739,0
12.0105,6.84147,1.67358,0
11.1769,7.85194,2.46549,0
11.7336,7.42631,1.71875,0
12.0123,5.16577,1.90476,0
12.0129,5.35179,1.82681,0
12.4766,5.4448,1.74885,0
13.1273,6.30866,2.21389,0
12.942,5.08538,2.21389,0
13.498,5.3912,2.3999,0
14.148,6.37487,3.11386,0
14.1473,4.96558,2.92784,0
14.24,4.35394,2.244,0
15.167,4.44695,2.16604,0
15.3523,3.83531,2.16604,0
15.631,3.40968,2.35206,0
15.4449,3.22367,1.82412,0
16.7443,1.9468,1.35639,0
17.1143,0,1.5123,0
16.6503,0.0456726,0.129558,0
15.8149,0,0,0
16.003,0,0.159665,0
16.4697,0.124499,0.483847,0
16.0064,0.736138,0,0
15.6365,0.922152,0.156977,0
15.8228,1.20117,0,0.078294
16.6609,1.70562,0.619327,0.945711
16.3843,2.07765,0.89835,1.25557
16.663,1.34621,1.16232,1.13124
15.8276,1.58582,0.19945,0.820887
15.921,1.1602,0.307511,1.62858
15.2723,1.77184,0.649434,1.50424
14.903,1.83805,1.02146,2.00061
14.1611,2.26367,0.493526,1.56592
13.2344,2.56949,0.322565,1.25508
12.7725,3.55316,1.28543,1.72061
11.8448,3.27413,1.09942,1.16159
11.9368,2.7823,0.742441,1.09991
11.3808,2.7823,1.42629,1.09991
9.89887,2.05086,1.44134,1.22376
9.62156,2.23687,1.62736,1.09893
8.97223,2.05086,1.44134,0.912917
8.32358,2.05086,1.34833,0.912917
7.76657,1.77184,0.976304,0.44788
7.30291,1.67883,0.976304,0.47872
7.0256,1.86484,0.742441,0.353895
6.09897,1.86484,0.742441,0.167392
5.63565,1.2532,0.0585958,0.0430564
5.63702,1.62523,0,0.228582
5.54436,1.01359,0,0.0112394
5.26602,0.308949,0,0
5.35937,0.494964,0,0
5.2674,0.680979,0,0
5.26843,0.960001,0.475786,0
4.99044,0.960001,0.475786,0
4.99147,1.23902,0.754808,0
5.27049,1.51805,1.37575,0
5.17851,1.70406,1.56177,0
4.62322,1.89007,1.74778,0
4.25256,0.666798,1.65477,0
4.06792,0.852812,1.66983,0
3.69727,0,1.59187,0
3.9756,0,1.59187,0
3.69761,0,1.24995,0
4.16128,0,1.265,0
4.25394,0,1.265,0
4.53227,0,1.35801,0
4.53262,0,1.18705,0
4.34729,0,0.503205,0
4.16196,0,0.596213,0
4.06999,0,0.0983817,0
3.88535,0,0.284396,0
3.88535,0,0.284396,0
3.70071,0,0.470411,0
3.0524,0,0.563419,0.0660772
3.0524,0,0.905341,0.0660772
3.05309,0,1.43328,0.376428
2.86845,0,1.61929,0.748946
3.05378,0,1.61929,0.62461
3.05378,0,1.52629,0.469435
3.05378,0,1.61929,0.438107
3.05378,0,1.44833,0.438107
3.33314,0,1.82036,0.685801
3.24082,0,2.16228,0.778808
2.87017,0,1.82036,0.685801
2.12852,0,1.6494,0.623633
1.94353,0,1.6494,0.685801
1.94353,0,1.6494,0.840976
1.7582,0,1.74241,0.840976
1.38686,0,1.55639,0.281954
0.922857,0,1.37038,0.220275
0.736842,0,1.18436,0.158596
0.644178,0,1.18436,0.282932
0.922513,0,1.44833,0.375939
1.01552,0,1.44833,0.313771
0.829506,0,1.26232,0.0964281
1.01483,0,1.35533,0.158596
0.829506,0,1.35533,0.407267
1.01483,0,0.842441,0.655938
1.20016,0,0.671479,0.718106
1.47884,0.506015,0.515571,0.904121
1.66417,0.506015,0.173649,1.15279
1.5715,0.506015,0.515571,1.27713
1.75683,1.11765,0.515571,1.27713
1.75614,0.931639,0.329557,1.02895
1.75614,0.931639,0.500518,1.02895
1.84881,0.931639,0.500518,0.966778
1.47815,0.931639,0.500518,1.02895
1.47815,0.931639,0.500518,1.15328
1.75614,0.931639,0.500518,1.15328
1.66382,1.02465,0.764487,1.37062
1.84915,1.02465,0.935448,1.30846
2.03517,1.21066,1.12146,1.49447
2.31316,1.21066,1.12146,1.68097
2.40513,1.02465,0.500518,1.55713
2.49814,1.11765,0.593525,1.74363
2.31247,1.02465,0.593525,1.74363
2.12645,0.838631,0.407511,1.61978
2.49711,0.838631,0.407511,1.80629
2.77476,0.745624,1.16931,1.58894
2.40341,0.25379,0.983296,1.6516
2.58805,0.0677752,0.611266,1.58992
2.77338,0.0677752,1.1091,1.15524
2.8657,0.892226,1.45102,0.844885
2.58702,0.706211,1.88595,1.06223
2.21431,0.148166,1.15694,0.62852
2.21431,0.759805,1.15694,0.939359
2.7696,0.57379,0.970929,0.815512
2.95493,0.57379,1.31285,0.753344
3.69624,0.57379,1.82574,1.06418
4.53021,1.79707,1.82574,1.49936
4.52884,2.64831,1.45371,1.25166
4.15681,1.97047,0.739754,1.06614
4.8988,1.85066,1.26769,1.43866
4.80614,3.07394,1.43865,1.936
5.54608,2.70191,1.75047,1.37747
5.82407,2.70191,2.09239,1.62614
6.00905,3.22054,1.82842,1.71963
5.63633,3.27413,1.95422,1.34809
6.00699,3.88577,2.63807,1.7211
5.82166,3.88577,2.97999,2.15627
6.00699,3.88577,2.88699,2.12543
5.72797,3.60675,2.87193,2.31243
5.4486,2.62308,2.4999,2.3134
5.72659,2.62308,2.4999,2.56207
5.44757,3.56734,2.5628,2.46956
5.54023,4.17898,2.90473,2.65606
4.98185,3.52792,1.56983,2.12934
5.16717,3.52792,1.56983,2.00501
5.63015,3.43492,1.38381,1.81899
5.25949,3.43492,1.55478,1.84983
5.07348,3.55472,1.29081,1.91249
4.88781,3.15589,1.1978,1.63298
5.35181,2.73027,1.04189,1.88116
5.25915,2.73027,1.21285,1.88116
5.16717,2.91629,1.39887,1.8185
5.35319,3.1023,1.92681,2.25319
5.81719,3.28832,2.6257,2.00403
6.00321,3.47433,2.98268,2.12788
5.81788,3.47433,2.37679,2.19005
6.28189,3.04871,1.27307,2.22088
6.18957,3.14171,1.28812,2.06522
5.91226,3.32773,1.72305,1.72305
5.63462,2.8091,1.13221,1.81557
5.91398,3.18113,1.69026,1.69026
5.17267,1.95785,1.93917,1.34858
4.98631,0.455551,1.5822,1.16257
4.89502,1.43922,1.25533,1.09991
5.45135,1.53223,0.913403,0.975085
5.82132,1.34621,0.57148,0.260399
6.564,1.71824,0.694594,0.632429
5.4486,1.39981,0,0
5.07692,0,0,0
5.16924,0.416137,0,0
5.63187,0.230123,0,0
5.2619,0.416137,0,0
5.53886,0.137115,0,0
5.16717,0,0,0
4.88746,0,0,0
5.44276,0,0,0
5.07142,0,0,0
4.79102,0,0,0
5.44035,0,0,0
5.81169,0,0,0
5.34563,0,0,0
5.06489,0,0,0
5.62087,0,0,0
5.62018,0,0,0
5.52683,0,0,0
5.52546,0,0,0
4.87543,0,0,0
5.5258,0.272665,0,0
5.89645,0.884304,0,0
7.37942,0.977311,0,0
7.7487,0.605282,0.413954,0
8.21236,0.698289,1.62574,0
8.86272,1.16333,2.94558,0
9.69567,0.884304,3.44341,0
10.5296,0.884304,2.93053,0
10.7136,0.512274,2.12357,0
11.8262,0.0866507,2.12357,0
12.0119,0,2.5585,0
12.1959,0,1.50262,0
12.5676,0,1.78165,0
12.4732,0,1.23865,0
12.9351,0,1.47252,0
13.8618,0,1.64348,0
14.5125,0,2.88537,0
16.2748,1.19012,3.44341,0
16.6461,1.37614,3.62943,0
16.6461,1.37614,3.62943,0
17.8508,1.37614,3.53642,0
17.3881,2.17379,3.1316,0
18.1291,1.46915,2.69667,0
18.6878,2.2132,3.44073,0
18.4098,1.60157,3.44073,0
18.5952,1.60157,2.83483,0
18.5948,1.50856,2.83483,0
18.9669,1.26895,2.69398,0
19.1522,0.351492,2.35206,0
19.4309,0.537507,2.44506,0
18.8762,0.909536,2.64613,0
17.95,1.00254,2.49022,0
18.2293,1.37457,2.34937,0
19.065,1.83961,1.9596,0
18.9761,2.25105,2.81172,0
18.9761,2.25105,1.61499,0
19.4412,3.32773,1.56714,0
19.3492,2.9021,2.09508,0
18.8866,1.86484,2.28109,0
18.3316,2.14386,2.56012,0
17.7753,2.05086,2.12519,0
16.942,1.62523,1.79832,0
16.665,1.59844,1.73542,0
15.8331,1.54484,1.26769,0.506139
15.9265,1.73086,1.79563,1.12733
15.3708,0.600587,2.40152,0.971664
14.7229,0.786602,2.07465,0.909008
13.4232,0,1.15963,0.630963
12.6819,0.747189,1.84348,0.97313
12.1228,0.521761,1.09942,0.664246
10.8245,0.242739,0.649434,1.37991
10.6385,0.0567239,0.121496,1.50473
10.7287,0,0,1.63102
9.98569,0,0,1.84983
9.14965,0,0,2.41081
9.05389,0,0,2.78577
8.86616,0,0,3.06724
9.32948,0,0,4.24842
9.32673,0,0,4.62339
8.49138,0,0,4.81087
8.30468,0,0,6.11737
8.11695,0,0,6.52317
7.83827,0,0,8.51303
8.20789,0,0,9.91254
9.13247,0,0.977373,10.8465
9.03774,0,0.761251,12.5887
9.12972,0,0.575237,14.4542
9.59063,0,0,14.6113
9.21757,0,0,15.6701
8.8452,0,0,16.5415
8.93614,0,0,16.5743
8.19346,0,0,17.3834
7.91237,0,0,17.5406
8.74635,0,0,18.3492
9.30027,0,0,19.5627
10.1342,0,0,21.6451
10.3203,0,0,23.1366
10.0392,0,0,23.1391
10.5028,0,0,23.9468
10.9662,0,0,23.9473
10.8742,0,0,24.4128
10.5962,0,0,25.5626
10.5035,0,0,26.06
11.5259,0,0,27.2084
11.7119,0,0,28.2334
11.3433,0,0,29.2888
11.4394,0,0,30.9649
10.6992,0,0.361802,30.9639
11.1652,0,1.10586,31.335
11.8152,0,1.13597,30.5258
11.6303,0,0.452122,27.7591
10.797,0,0.98006,26.8574
10.8893,0,0.887053,25.3654
10.8896,0,0,24.0912
10.8914,0,0.326321,22.722
9.87171,0,0,21.4165
9.59372,0,0,20.5462
9.41011,0,0.107513,20.11
9.22582,0,0,19.4565
9.59613,0,0,18.524
9.41149,0,0.230627,17.218
9.13522,0,0.167726,15.7563
8.58267,0.299463,0.755877,15.256
9.04943,0.923717,0,14.3832
8.58542,0.126064,0,12.55
7.56749,1.41555,0,11.43
6.91679,0.857507,0,9.72164
7.1028,1.65516,0,9.0373
5.8031,1.00411,0,6.83205
5.24781,1.19012,0,6.08555
5.43417,1.46915,0,5.61905
5.24918,2.17379,0,4.90339
5.15721,2.05399,0,4.09472
4.97291,2.33301,0,3.68989
4.69561,1.29575,0,3.00556
4.60329,1.38875,0,2.60122
4.78861,1.38875,0,2.50821
4.41796,0.777116,0,2.16605
4.69664,0.96313,0,2.04122
4.512,1.14915,0,1.72989
3.58433,0.870123,0,1.2957
3.21436,1.66778,0,0.890874
2.56606,1.14915,0,0.486539
3.03144,1.70719,0,0.858079
3.49648,2.17223,0,1.13661
3.86954,2.82328,0,1.60116
3.68421,1.6,0.10913,1.10382
3.77687,1.6,0.451053,1.10382
3.40519,0.70934,0.00106943,0.576125
3.40484,0.00469454,0,0.296614
3.40553,0.190709,0.172031,0
2.84852,0,0,0
2.57121,0.0977019,0,0.0787826
3.31321,0,0,0.078294
3.59326,0.230123,0,0.605499
3.22227,0,0.0462296,0.916338
2.5719,0,0,0.637804
2.38589,0,0,0.513957
3.12891,0,0,0.948155
3.1296,0,0.124184,0.82333
2.57053,0,0,0.203607
2.47683,0,0,0
1.45547,0,0,0
2.10549,0,0.717709,0
2.6601,0,0.516641,0
3.40209,0,1.72842,0
3.02972,0,1.26339,0
3.21471,0,0.73545,0
3.40003,0,0.73545,0
3.40038,0,0.579541,0.206539
2.93603,0,0.471481,0
3.95601,0,0.486534,0
5.06867,0,0.501587,0.237379
5.06867,0,0.501587,0.299546
5.9953,0,1.35639,0.361714
6.1796,0,1.5752,0.362692
6.64258,0,1.73111,0.829195
5.99221,0,1.53004,0.0846467
6.26883,0,2.27679,0
7.28778,0,1.99777,0.396463
7.66016,0,1.87197,0.923668
7.47449,0,2.3069,0.8615
7.38079,0.737702,2.71172,0.395974
7.28847,0.83071,3.14665,0.240311
7.65981,1.01672,2.89773,0
7.65947,0.923717,2.44775,0
8.40147,1.72137,3.0687,0
8.49448,1.81438,3.17676,0
8.77178,2.54582,3.33266,0
9.14312,2.73184,4.03156,0
9.32948,3.01086,4.99443,0
9.2375,3.80851,4.32564,0
9.32948,3.6225,3.70469,0
10.1648,3.99453,4.41865,0
9.79452,4.08753,4.32564,0
10.2578,4.08753,3.98372,0.268707
10.5358,4.08753,3.39288,0.0822033
11.2782,3.14328,3.6719,0
11.3712,3.23629,4.12188,0.174233
11.7425,4.03394,4.21489,0.111577
12.0209,3.51531,4.21489,0
11.4649,1.68039,4.74283,0
11.3708,1.92,3.68695,0
11.2782,2.22582,2.83215,0
10.9079,2.31883,3.00311,0
11.0005,2.31883,3.17407,0
10.5375,2.41184,3.70201,0
11.19,2.21164,5.48689,0.0469657
11.469,3.71394,5.50194,0.139973
10.3543,4.19316,4.67993,0
10.4487,4.65819,4.38317,0.233469
10.1707,4.35237,4.29016,0.389133
9.33498,3.88734,4.50897,0.545774
8.96192,3.84792,4.27779,0.454233
9.61022,3.4491,3.92082,0.547729
10.1662,1.61418,2.30421,1.04507
10.0732,0.909536,3.42298,1.04507
10.7229,1.8002,3.26708,1.26193
11.1848,1.42817,1.86928,0.734721
9.60575,0,0.768243,0
10.2544,0,0.0843977,0.177654
9.60369,0.45868,0,0
9.04771,0.45868,0.38116,0
9.69773,0.83071,0.660183,0.364646
9.78764,0,0.0870849,0
9.32329,0,0,0.0875787
9.97228,0,0.165039,0.9266
10.1566,0,0,1.05191
10.3416,0,0,1.11408
10.8986,0,0,1.6731
11.4556,0,0,1.64129
11.6402,0,0,1.57961
11.3626,0,0,1.82779
11.5479,0,0,1.88996
11.7329,0,0,1.67261
12.2875,0,0,1.51842
11.4532,0,0,1.20758
12.1952,0,0.134932,1.64226
12.4728,0,0,1.58058
13.2152,0,0,1.6731
13.5851,0,0,1.82877
13.5841,0,0,1.20807
14.6051,0,0,1.82828
14.5125,0,0,1.3931
14.7012,0,0.31826,2.07451
15.5373,0.378289,0.534381,2.63255
15.3516,1.50856,0,2.0422
15.0715,0.338876,0,1.60849
15.5352,0.431883,0,2.19884
14.3302,1.25633,0,2.10583
13.4029,0.45868,0,1.85765
13.9596,0.644695,0.054291,1.67066
14.0529,0.83071,0.924151,1.98101
14.6106,1.29575,1.12522,1.73136
15.354,1.24215,1.68326,2.56892
15.633,1.52117,2.64613,2.66143
14.7064,2.74445,2.30421,2.56843
14.613,2.55844,1.5123,2.28892
14.1476,2.61203,0.783297,1.48269
14.054,2.33301,1.20317,1.38968
13.0333,1.96098,0.738137,0.768981
12.9403,1.86797,0.303206,1.26681
12.663,2.66563,0.831144,1.76367
11.8262,0.698289,0.336,0.926111
10.0639,0.844891,0.461802,0.27506
9.60163,1.73555,1.48757,0.212403
9.13625,0.871688,1.11554,0
8.85757,0.379854,1.64348,0
9.04152,0.00782423,1.00748,0
8.29781,1.80333,0.605343,0
7.36911,1.5511,0,0
5.97571,0.621028,0,0
6.53067,0.342005,0,0
6.06494,0.914231,0,0
6.06494,0.302592,0,0
6.52826,0.914231,0.08278,0
6.34156,0,0.0526733,0
5.50724,0,0,0
6.34225,0,0,0
4.9492,0,0.163421,0
4.48347,0,0,0
4.29814,0,1.28488,0
3.73907,0,0,0
2.99604,0,0,0
1.04873,0,0,0
2.06803,0,0,0
1.50895,0,0,0
0.579911,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.347818,0
0,0,0,0
0,0,0.578993,0
0,0,0.672001,0
0,0,0.159116,0
0,0,0.360185,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.53115,0,0
0,1.12861,0,0
0,1.50064,0.0881543,0
0,2.75071,0.585985,0
0,3.58778,0.81716,0
0,3.02973,0,0
0,3.45536,0,0
0,1.64724,0,0
0,1.52743,0,0
0,2.04607,0,0
0,3.05653,0,0
0,1.43443,0,0
0,0.423962,0.0580475,0
0,0.888999,0.430077,0
0,0.928412,1.17414,0
0,1.11443,2.47893,0
0.87268,1.30044,2.32302,0
1.5227,1.67247,2.43108,0
2.63673,2.23052,2.47624,0
2.91781,1.23267,1.86766,0
4.49688,2.25575,2.9687,0
4.49688,2.25575,2.11389,0
5.42489,1.4045,1.89508,0
6.16757,1.16489,2.25206,0
7.09661,1.81594,2.56119,0
7.18997,2.00196,2.24937,0
8.1197,3.45066,3.67727,0
8.2127,4.15531,3.42836,0
8.49173,4.43433,2.93053,0
8.95573,1.25633,2.77462,0
9.60644,0,2.83483,0
9.60816,0.750319,2.95795,0
10.5382,1.06875,3.37514,0.0180808
11.0959,1.53379,3.84017,0.358782
11.4686,2.09184,3.71437,0.295148
12.212,2.64988,3.93049,0.35585
11.563,1.94523,2.88967,0.0454997
12.4004,1.65203,2.87193,0.81991
13.6061,1.93105,2.38915,1.00592
13.9768,1.31941,1.45639,0.601589
13.9785,1.47863,1.75047,0.569284
13.6089,1.14602,1.68757,0.413131
13.7949,1.33203,2.21551,0.47481
12.6836,0.906407,2.0596,0.53649
12.036,1.18543,1.73273,0.349497
11.9433,0.267971,2.24561,0.380337
10.554,0.453986,2.86656,0.0068414
9.72041,0.546993,2.27572,0
8.88713,0.733008,2.6327,0.410199
7.96083,0.826015,2.71065,0.410199
7.40451,0.733008,2.71065,0.255024
7.31219,0.826015,2.89666,0.254535
6.75552,0.640001,2.71065,0.00635273
6.66285,0.94582,2.88161,0
6.47752,0.94582,3.05257,0.255024
6.3852,1.03883,2.11981,0.472367
6.84852,1.03883,2.11981,0.596703
6.94153,1.13183,1.94885,0.721038
6.84818,0.94582,1.76284,0.628031
6.75552,0.94582,2.19777,0.565863
6.47752,1.25164,2.53969,0.565863
6.2922,1.25164,2.53969,0.628031
7.12617,1.25164,2.27572,0.628031
7.31184,1.34465,2.10476,0.659359
7.12617,1.25164,2.10476,0.876702
6.84784,1.77027,2.27572,0.845863
6.3852,1.34465,1.59187,0.845863
5.92051,0.972617,1.21984,0.722016
6.29151,1.06562,1.2349,1.03285
5.82785,0,1.14189,1.03285
6.10584,0,1.2349,0.846351
6.38383,0,0.892975,0.784184
7.03316,0,1.32791,1.00153
6.84749,0,1.32791,0.877191
6.66148,0,1.14189,0.56684
6.56881,0,1.14189,0.629008
6.47615,0,1.48381,0.87768
6.29082,0,1.46876,0.784672
6.10481,0,1.20479,0.660825
6.10378,0,1.01878,0.723482
5.73347,0,1.28275,0.567818
5.54779,0,0.676854,0.47481
6.0118,0,0.862868,0.598657
5.54848,0,1.03383,0.598657
5.08516,0,0.862868,0.722993
5.08516,0,0.691907,0.785161
5.17783,0,0.520946,0.785161
4.80648,0.108753,0.505892,0.723482
4.71382,0.720392,0.505892,0.599146
4.52918,0.906407,0.5989,0.847329
4.52918,0.600587,0.427938,0.629986
4.43617,0.50758,0,0.754321
4.25085,0.50758,0,0.723482
4.15818,0.50758,0,0.629986
3.50954,0.50758,0,0.381314
3.04656,0.600587,0,0.319147
3.04725,0.786602,0.101069,0.660337
2.49127,0.480783,0,0.25649
2.21259,0.294768,0,0.163483
2.02795,0,0,0.225162
2.02795,0,0,0.225162
2.21396,0.055159,0,0.411177
1.93597,0.055159,0,0.162505
1.38033,0.148166,0,0.0690092
1.10303,0.334181,0,0.00635273
1.01037,0.334181,0.0532215,0
1.38205,0.919023,0.332244,0
1.38205,0.919023,0.332244,0
1.28939,0.919023,0.161282,0
1.28973,1.01203,0.347297,0
1.29007,1.10504,0.269343,0
1.6621,1.47707,0.470411,0
1.66314,1.14445,0.749433,0.0655885
1.29179,0.346797,0.563419,0
1.10647,0.0409781,0.563419,0
1.10647,0.0409781,0.392457,0
1.19913,0.346797,0.392457,0
1.19913,0.346797,0.73438,0
1.01449,0.532812,0.920395,0
1.01449,0.532812,0.920395,0
1.10681,1.66308,0.827387,0
1.38514,2.36773,0.920395,0
1.47781,2.36773,0.920395,0
1.94147,2.46074,1.0134,0
1.94147,2.46074,1.35533,0
2.03482,2.64675,1.54134,0
2.22015,2.64675,1.54134,0
2.59149,2.52695,1.04351,0
2.96283,2.71296,0.965555,0
3.14816,2.10132,0.965555,0
3.14816,2.10132,1.05856,0
3.14747,1.91531,1.21447,0
2.68415,1.91531,1.21447,0
3.05481,1.91531,1.21447,0
3.05412,1.72929,1.02846,0
3.14713,1.8223,1.02846,0
3.05447,1.51648,1.19942,0.00244336
3.3328,1.60949,1.21447,0.0954508
3.23979,1.51648,1.29242,0.00244336
3.42512,1.51648,1.29242,0.0646112
4.07377,1.51648,1.37038,0.282443
4.72241,1.8223,1.37038,0.437618
4.53605,1.23746,1.43328,0.376428
4.72138,1.23746,1.09136,0.469435
4.90671,1.23746,1.18436,0.469435
5.27736,0.62582,1.35533,0.780274
5.27702,0.226993,1.26232,0.625099
5.36968,0.226993,1.43328,0.749435
5.55501,0.226993,1.43328,0.749435
4.99834,0.0409781,1.32522,0.594748
4.62769,0.0409781,1.49618,0.56342
4.99903,0,1.7752,0.687267
5.55501,0,2.11712,0.935938
5.46097,0,2.08702,0.750412
5.92429,0,1.7451,0.874748
5.46063,0,1.65209,1.03041
5.27393,0,1.62198,1.09356
5.18058,0,1.94885,0.783206
5.55123,0,2.29077,0.96971
5.82922,0,2.19777,1.09405
6.10687,0,2.44668,1.03237
6.29185,0,2.61764,0.970198
6.10653,0,2.7886,1.09453
6.19919,0,2.7886,1.09453
6.19919,0,2.7886,0.970198
6.01386,0,2.6956,0.970198
5.54951,0,2.41657,0.660337
5.17851,0,2.41657,0.784672
5.64149,0,2.23056,0.722993
5.64149,0,2.23056,0.816
5.7345,0,1.81068,1.06467
6.10584,0,2.41657,1.34369
5.64183,0,2.49453,1.31334
5.45444,0,1.68757,1.03481
5.45444,0,2.02949,1.09698
5.54711,0,2.02949,1.15915
5.36075,0,1.65746,0.787116
5.6384,0,1.73542,0.849283
5.36041,0,1.82842,0.973619
5.17405,0,1.28543,0.663757
5.63805,0,1.64241,1.12928
5.73072,0,1.56445,1.19145
5.08104,0,1.45639,1.09893
4.98872,0,1.89132,1.31628
4.89537,0,1.6123,0.819421
4.61635,0,0.89835,0.230048
4.33698,0,0.448366,0.168369
4.24363,0,0.355359,0
4.15028,0,0.340305,0
4.15028,0,0,0
4.42861,0,0,0
4.61566,0,0.121496,0
4.80099,0,0.214504,0
4.52299,0,0.0435424,0
4.15234,0,0.0435424,0
4.33835,0,0.229557,0
4.3387,0,0,0
4.61841,0,0.259664,0.197254
3.96942,0,0.352671,0.32159
3.50541,0,0.166657,0.446414
3.96873,0,0,0.322079
3.50507,0,0,0
2.48371,0,0,0
3.13373,0,0,0
2.76307,0,0,0
3.31905,0,0,0
3.13338,0,0,0
3.13304,0,0,0
2.94599,0,0,0
2.01832,0,0,0
2.66835,0,0,0
2.57603,0.482348,0,0
2.85402,0.482348,0,0
2.57534,0,0,0
2.85333,0,0,0
2.29769,0,0,0
3.31768,0,0,0
3.22467,0,0,0
2.66697,0,0,0
2.48096,0,0,0
2.29494,0,0,0
2.48027,0,0,0
2.85092,0,0,0
2.85161,0,0,0
2.66628,0,0,0
2.6656,0,0,0
2.47993,0,0,0
2.75826,0,0,0
2.85058,0.163912,0,0
2.75757,0.0709048,0,0
2.66457,0.283717,0,0
2.20159,0.376724,0,0
2.20159,0.376724,0,0
2.20125,0.283717,0,0
2.10927,0.469732,0,0
1.92394,0.469732,0,0
1.92497,0.748754,0,0
2.11168,0.509145,0,0
2.57671,0.974182,0,0
2.94737,0.362543,0,0
3.04072,0.242739,0,0
2.85574,0,0,0
3.04175,0,0,0
2.94943,0.00312969,0,0
2.7641,0.00312969,0,0
2.95046,0,0,0
2.76513,0,0,0
2.39482,0,0,0
2.39585,0.0425429,0,0
2.76788,0.414572,0,0
2.67659,0.480783,0,0
2.49127,0.480783,0,0
2.49127,0.480783,0,0
2.8633,0.241174,0,0
3.23533,0.613203,0,0
3.14369,0.892226,0.191389,0
2.8657,0.892226,0.191389,0
2.21706,0.892226,0,0
2.58909,1.26426,0.221496,0
2.40376,0.958436,0.221496,0
2.40548,1.11765,0.593525,0
1.84949,1.11765,0.593525,0
1.94181,1.02465,0.593525,0
1.94216,1.11765,0.686533,0
1.5715,0.506015,0.686533,0
1.20085,0,0.00268713,0
1.01552,0,0.00268713,0
1.10818,0,0.00268713,0
1.47884,0,0,0
1.38721,0,0.110748,0
1.1099,0,0.296763,0
1.29557,0,0.218809,0
0.924575,0,0.125801,0
0.924575,0,0.125801,0
1.1099,0,0.125801,0
1.48193,0.119804,0.155908,0
1.2966,0.119804,0.326869,0.0626565
1.11128,0.119804,0.497831,0.0626565
1.01861,0.119804,0.497831,0.124824
1.11128,0.119804,0.497831,0.124824
1.11128,0.119804,0.668792,0.124824
1.11128,0.119804,0.668792,0.124824
1.11128,0.119804,0.668792,0.124824
1.11128,0.119804,0.668792,0.124824
1.2966,0.119804,0.839754,0.186992
1.48193,0.119804,0.668792,0.186992
1.48193,0.119804,0.668792,0.186992
1.66726,0.119804,1.01072,0.311328
1.66726,0,1.01072,0.311328
1.66726,0,1.01072,0.311328
1.94525,0,1.01072,0.311328
2.13058,0,1.01072,0.311328
2.22359,0,1.10372,0.404335
2.03826,0,1.10372,0.404335
1.85293,0,1.10372,0.342167
1.85293,0,0.932761,0.342167
2.03826,0,0.932761,0.342167
1.94559,0,0.932761,0.466503
1.94559,0,0.932761,0.466503
1.94559,0,1.10372,0.466503
1.94559,0,1.10372,0.466503
1.85293,0,1.10372,0.466503
2.13127,0,1.10372,0.466503
2.13127,0,1.10372,0.55951
1.94594,0,1.19673,0.55951
1.94594,0,1.19673,0.55951
1.94594,0,1.19673,0.435175
1.57528,0,1.02577,0.373007
1.76061,0,0.854807,0.373007
1.66795,0,0.854807,0.310839
