TF_A,TF_B,TF_C,TF_D,TF_E,TF_F,TF_G,TF_H,TF_I,TF_J
0.119276,0,0,0,0,0,0,9.2878,0,0
0,0,0,0,0,0,0,9.24027,0,0
0,0,0,0,0,0,0,9.78269,0,0
0.547738,0,0,0,0,0,0,10.7591,0,0
1.61779,0,0,0,0,0,0,11.8055,0.613307,0
3.13885,0,0,0,0,0,0,13.2091,2.11183,0
4.08796,0,0,0,0,0,0,14.3324,2.81701,0
3.54478,0,0,0,0,0,0,14.1923,2.51575,0
4.35039,0,0,0,0,0,0,14.3483,3.43405,0
4.65167,0,0,0,0,0,0,13.9392,2.66638,0
5.20108,0,0,0,0,0,0,15.1054,4.02542,0
5.57621,0,0,0,0,0,0,14.041,3.33475,0
4.79113,0,0,0,0,0,0,14.0862,3.87479,0
4.77885,0,0,0,0,0,0,14.5405,5.00619,0
4.22742,0,0,0,0,0,0,13.8285,4.4773,0
4.08393,0,0,0,0,0,0,13.8602,4.15038,0
2.70435,0,0,0,0,0,0,12.7256,2.22564,0
2.79249,0,0,0,0,0,0,12.6058,2.13749,0
1.67937,0,0,0,0,0,0,11.9593,3.07808,0
2.09959,0,0,0.621848,0,0,0,12.3119,3.49315,0
2.99536,0,0,2.28433,0,0,0,12.5017,4.29763,0
2.28816,0,0,2.84555,0,0,0,12.3255,5.07644,0
2.05652,0,0,3.32978,0,0,0,13.0283,3.94503,0
1.009,0,0,2.272,0,0,0,11.3761,3.21418,0
0,0,0,1.30237,0,0,0,10.4765,1.50255,0
0,0,0,1.41168,0,0,0,10.8449,0.885517,0
0,0,0,2.13802,0,0,0,9.90012,0.859849,0
0,0,0,1.22422,0,0,0,9.56563,1.72681,0
0,0,0,1.03676,0,0,0,9.38933,1.85177,0
0,0,0,0.86046,0,0,0,9.2198,1.67547,0
0,0,0,0.485539,0,0,0,8.96433,0.73151,0
0,0,0,0.892786,0,0,0,9.10222,0.643362,0
0,0,0,2.91903,0,0,0,9.69438,1.88858,0
0,0,0,2.56643,0,0,0,8.70901,0.995955,0
0,0,0,2.05987,0,0,0,8.67738,0.342105,0
0,0,0,2.14802,0,0,0,8.72932,0,0
0,0,0,2.05987,0,0,0,8.85588,0.0151805,0
0,0,0,2.30199,0,0,0,8.73609,0,0
0,0,0,2.30199,0,0,0,9.05925,0,0
0,0,0,2.0822,0,0,0,10.239,0,0
0,0,0,1.09141,0,0,0,11.0368,0,0
0,0,0,1.42167,0,0,0,11.8526,0,0
0,0,0,0,0,0,0,11.4548,0,0
0,0,0,0,0,0,0,11.4278,0,0
0,0,0,0,0,0,0,13.0821,0.169188,0
0,0,0,0,0,0,0,12.8155,0,0
0,0,0,0,0,0,0,11.9566,0,0
0,0,0,0,0,0,0,10.517,0,0
0,0,0,0,0,0,0,10.7408,0,0
0,0,0,0,0,0,0,10.0764,0,0
0,0,0,0,0,0,0,10.9511,0,0
0,0,0,0,0,0,0,9.35769,0,0
0,0,0,0,0,0,0,8.60056,0,0
0,0,0,0,0,0,0,8.72035,0,0
0,0,0,0,0,0,0,7.72144,0,0
0,0,0,0,0,0,0,8.16895,0,0
0,0,0,0,0,0,0,8.89664,0,0
0,0,0,0,0,0,0,8.90121,0,0
0,0,0,0,0,0,0,8.66164,0,0
0,0,0,0,0,0,0,8.58702,0,0
0,0,0,0,0,0,0,9.66511,0,0
0,0,0,0,0,0,0,8.37689,0,0
0,0,0,0,0,0,0,8.72491,0,0
0,0,0,0,0,0,0,8.63456,0,0
0,0,0,0,0,0,0,8.78142,0,0
0,0,0,0,0,0,0,9.47527,0,0
0,0,0,0,0,0,0,8.79952,0,0
0,0,0,0,0,0,0,9.05043,0,0
0,0,0,0,0,0,0,8.82219,0,0
0,0,0,0,0,0,0,9.04366,0,0
0,0,0,0,0,0,0,8.10567,0,0
0,0,0,0,0,0,0,7.75528,0,0
0,0,0,0,0,0,0,7.48407,0,0
0,0.339159,0,0,0,0,0,7.69201,0,0
0,0.327901,0,0,0,0,0,7.66257,0,0
0,0.289456,0,0,0,0,0,7.87051,0,0
0.295386,0,0,0,0,0,0,8.25474,0,0
0.418353,0,0,0,0,0,0,8.21176,0,0
0.219516,0,0,0,0,0,0,7.77559,0,0
1.01688,0,0,0,0,0,0,7.68744,0,0
1.81021,0,0,0,0,0,0,7.71011,0,0
1.28132,0,0,0,0,0,0,6.83996,0,0
1.56831,0,0,0,0,0,0,7.55868,0,0
1.67075,0,0,0,0,0,0,7.66934,0,0
1.39604,0,0,0,0,0,0,6.81729,0,0
2.44759,0,0,0,0,0,0,6.09637,0,0
2.47013,0,0,0,0,0,0,6.03309,0,0
2.02939,0,0,0,0,0,0,5.81382,0,0
1.9986,0,0,0,0,0,0,5.15838,0,0
1.7895,0,0,0,0,0,0,4.41935,0,0
1.67056,0,0,0,0,0,0,4.25879,0,0
1.82634,0,0,0,0,0,0,4.70174,0,0
1.79555,0,0,0,0,0,0,3.8881,0,0
1.40814,0,0,0,0,0,0,3.98302,0,0
1.033,0,0,0,0,0,0,3.87677,0,0
1.77301,0,0,0,0,0,0,4.36945,0,0
1.50856,0,0,0,0,0,0,4.57282,0,0
2.25681,0,0,0,0,0,0,4.9029,0,0
4.07915,0,0,0,0,0,0,6.01263,0,0
3.59333,0,0,0,0,0,0,5.87474,0,0
2.81026,0,0,0,0,0,0,5.67577,0,0
1.96158,0,0,0,0,0,0,5.28698,0,0
2.76921,0,0,0,0,0,0,5.57173,0,0
3.68551,0,0,0.449709,0,0,0,6.49838,0,0
3.45387,0,0,0.273413,0,0,0,5.78423,0.875382,0
5.78457,0,0,1.15489,0,0,0,7.24198,2.08379,0
5.57748,0,0,1.36352,0,0,0,6.97297,2.42186,0
5.60204,0,0,1.92473,0,0,0,7.35484,2.78559,0
5.38268,0,0,2.29848,0,0,0,6.97737,4.07877,0
5.08341,0,0,1.96822,0,0,0,7.16721,5.59958,0
6.03453,0,0,1.57214,0,0,0,8.09607,5.77587,0
5.1142,0,0,1.16489,0,0,0,9.20799,3.23748,0
4.36394,0,0,1.05441,0,0,0,9.8,3.12366,0
4.27579,0,0,1.31886,0,0,0,10.8938,3.14933,0
3.91293,0,0,0.294574,0,0,0,10.6565,2.38167,0
3.53981,0,0,0.3269,0,0,0,10.2993,1.82711,0
2.18076,0,0,0,0,0,0,11.1309,0.405595,0
2.31197,0,0,0,0,0,0,12.401,0.280634,0
1.57197,0,0,0,0,0,0,11.8721,0.644371,0
1.97166,0,0,0,0,0,0,12.7331,1.09626,0
2.4452,0,0,0.392719,0,0,0,14.3694,1.80144,0
1.53715,0,0,0.3269,0,0,0,15.0203,0.155673,0
1.02879,0,0,1.21838,0,0,0,15.6101,0,0
0,0,0,0.711818,0,0,0,15.4202,0,0
0.76031,0,0,0,0,0,0,16.0757,0,0
0.594277,0,0,0,0,0,0,16.3853,0,0
0.549195,0,0,0,0,0,0,17.156,0,0
1.43068,0,0,0,0,0,0,18.8419,0,0
2.18919,0,0,1.04442,0,0,0,20.5257,0,0
1.97808,0,0,0.967434,0,0,0,21.9224,0,0
1.79976,0,0,0.252252,0,0,0,23.4659,0,0
1.64399,0,0,0,0,0,0,25.3756,0,0
1.69934,0,0,0,0,0,0,26.3564,0,0
2.39426,0,0,0.80347,0,0,0,26.7836,0,0
2.35944,0,0,0.825799,0,0,0,26.5486,0,0
2.73256,0,0,0,0,0,0,26.1781,0,0
3.02981,0,0,0,0,0,0,26.2662,0,0
2.37594,0,0,0,0,0,0,25.9092,0,0
1.78767,0,0,0,0,0,0,25.9906,0,0
1.36544,0,0,0,0,0,0,24.811,0,0
0.713586,0,0,0,0,0,0,24.4449,0,0
0,0,0,0,0,0,0,23.1928,0,0
0,0,0,0,0,0,0,22.6685,0,0
0,0,0,0,0,0,0,21.4979,0,0
0.23198,0,0,0,0,0,0,22.2687,0,0
0.123306,0,0,0,0,0,0,21.5749,0,0
0.363195,0,0,0,0,0,0,22.2349,0,0
0.549754,0,0,0,0,0,0,22.6191,0,0
1.25494,0,0,0,0,0,0,22.6734,0,0
2.78828,0.666484,0,0,0,0,0,23.2431,0,0
3.04044,0,0,0,0,0,0,24.4929,0,0
2.78425,0.0447775,0,0,0,0,0,23.7065,0,0
3.19218,0.915001,0,0,0,0,0,23.1732,0,0
3.31313,1.21789,0,0,0,0,0,23.293,0,0
2.9052,0.650556,0,0,0,0,0,23.1867,0,0
3.45461,1.70833,0,0.315082,0,0,0,22.8026,0,0
3.92614,2.24848,0,0.789316,0,0,0,23.2977,0,0
4.00201,4.10426,0,0.481381,0,0,0,23.7136,0,0
4.29724,4.46811,0,0.283924,0,0,0,23.3679,0,0
4.56169,5.80626,0,0.218105,0,0,0,23.3476,0,0
4.29321,5.77908,0,1.33054,0,0,0,23.7431,0,0
4.49205,5.77908,0,1.16541,0,0,0,23.3884,0,0
4.17226,5.85597,0,0.482549,0,0,0,23.6618,0,0
4.39364,5.94411,0,0.405565,0,0,0,22.4595,0,0
5.89216,7.65737,0,2.39948,0,0,0,23.7049,0,0.524083
4.73194,7.12849,0,1.62847,0,0,0,22.9229,0,0
4.60897,7.48108,0,1.72779,0,0,0,23.3071,0,0.233534
5.62368,9.13338,0,2.68625,0,0,0,23.2146,0,1.25537
5.6114,8.66545,0,3.28096,0,0,0,23.201,0,0.860404
5.31416,8.78078,0,2.33366,0,0,0,22.184,0,0
5.91067,10.0308,0,1.84943,0,0,0,23.6508,0,0.279306
4.75246,8.76952,0,2.05805,0,0,0,22.6427,0,0
4.22156,8.76952,0,2.22318,0,0,0,23.0224,0,0.00502775
4.16622,8.34004,0,2.38831,0,0,0,23.4405,0,0
3.57172,8.15249,0,1.60615,0,0,0,22.7918,0,0
3.62505,8.0756,0,1.62847,0,0,0,24.2766,0,0
4.70738,8.51634,0,1.66197,0,0,0,25.7547,0.174936,0
4.34453,8.29034,0,0.472552,0,0,0,25.3523,0.211748,0
4.28094,6.38486,0,0,0,0,0,24.837,0,0
4.29321,7.19412,0,0,0,0,0,25.2302,0,0
4.94507,7.15567,0,0,0,0,0,26.2607,0,0
4.38539,5.66841,0,0,0,0,0,26.3668,0,0
5.1254,7.82708,0,0,0,0,0,27.3522,0,0
5.08233,7.3479,0,0,0,0,0,27.5307,0,0
4.51862,8.03056,0,0.195776,0,0,0,27.9555,0,0
3.98973,8.70197,0,0,0,0,0,28.7871,0,0
3.99175,7.70516,0,0,0,0,0,28.8594,0,0
4.53292,7.02249,0,0,0,0,0,30.3826,0,0
4.44678,7.56731,0,0,0,0,0,31.8221,0,0
3.9835,7.94709,0,0,0,0,0,32.6017,0,0
4.04911,5.76123,0,0,0,0,0,34.9927,0,0
4.03885,4.85256,0,0,0,0,0,36.2786,0,0
5.12319,4.51123,0,0,0,0,0,37.847,0,0
4.64763,4.16989,0,0,0,0,0,39.3724,0,0
4.42626,4.81412,0,0,0,0,0,40.3216,0,0
3.63091,5.53523,0,0,0,0,0,40.8233,0,0
3.33366,5.61212,0,0,0,0,0,42.1159,0,0
3.21472,4.35086,0,0,0,0,0,43.1757,0,0
3.3234,4.36212,0,0,0,0,0,45.2933,0,0
4.35442,2.50634,0,0,0,0,0,46.2379,0,0
5.11696,2.77078,0,0,0,0,0,47.325,0,0
5.13126,2.40693,0,0,0,0,0,48.1384,0,0
6.31402,2.79797,0,0,0,0,0,48.7012,0,0
4.94873,0.440485,0,0,0,0,0,46.9676,0,0
5.93064,1.75145,0,0,0,0,0,46.7869,0.954755,0
6.61529,2.74826,0,0,0,0,0,46.7282,0.741646,0
5.7318,1.70175,0,0,0,0,0,45.0536,0,0
5.29106,0.908412,0,0,0,0,0,42.9179,0,0
4.78672,0.671154,0,0,0,0,0,40.9991,0,0
4.56736,1.13908,0,0,0,0,0,39.1346,0,0
4.78874,0.874637,0,0,0,0,0,37.3944,0,0
3.12419,0,0,0,0,0,0,34.9852,0,0
2.93763,0.0587865,0,0,0,0,0,33.0439,0,0
3.77806,0.576417,0,0,0,0,0,32.4541,0,0
3.51361,0,0,0,0,0,0,31.1207,0,0
3.31276,0,0,0.288081,0,0,0,30.3026,0,0
2.76958,0,0,1.04792,0,0,0,28.5557,0,0
3.33329,0,0,0.959773,0,0,0,27.4981,1.46236,0
3.32302,0,0,1.36702,0,0,0,25.4935,1.28607,0
3.31478,0,0,0.761148,0,0,0,24.1918,1.88858,0
2.47435,0,0,1.42167,0,0,0,22.9397,1.88858,0
1.66874,0,0,1.38818,0,0,0,21.4617,1.35969,0
1.84302,0,0,2.09337,0,0,0,20.4019,2.45428,0
2.54197,0,0,1.97172,0,0,0,19.2583,1.92539,0
2.50917,0,0,0.804638,0,0,0,19.0888,2.22665,0
2.36567,0,0,0,0,0,0,18.5125,1.51032,0
1.63593,0,0,0,0,0,0,17.2989,0.378918,0
0.951272,0,0,0,0,0,0,16.257,0.893283,0
1.62365,0,0,0,0,0,0,16.2594,0.73151,0
1.97625,0,0,0.243423,0,0,0,15.5181,0.819658,0
1.96598,0,0,0,0,0,0,13.7667,0.643362,0
1.99879,0,0,1.09141,0,0,0,14.2775,0.367773,0
2.18535,0,0,0.86046,0,0,0,14.0289,0.720366,0
1.53148,0,0,1.19072,0,0,0,13.1182,0.720366,0
2.02555,0,0,0.586019,0,0,0,14.1059,0.407964,0
2.66311,0,0,1.80893,0,0,0,14.7026,0.811892,0
3.46872,0,0,2.07337,0,0,0,14.5422,0.77508,0
4.78269,0,0,2.44829,0,0,0,14.8112,1.48027,0
5.28079,0,0,1.06142,0,0,0,15.209,1.02838,0
6.29551,0,0,1.68962,0,0,0,16.0656,0.300905,0
6.63985,0,0,0.929783,0,0,0,15.1933,0,0
7.1462,0,0,1.95407,0,0,0,15.0645,0,0
6.95561,0,0,1.49217,0,0,0,14.7708,0,0
5.35263,0,0,0,0,0,0,14.0001,0,0
5.35062,0,0,0.512539,0,0,0,13.7832,0.0766518,0
5.29326,0,0,0.711164,0,0,0,13.6477,0.216136,0
5.74426,0,0,0.90979,0,0,0,14.0184,0.506248,0
5.59051,0,0,1.14074,0,0,0,13.9686,0,0
5.68892,0,0,1.6473,0,0,0,13.9867,0,0
5.19283,0,0,1.37169,0,0,0,13.1663,0,0
5.81188,0,0,1.06376,0,0,0,13.4308,0,0
6.50681,0,0,1.08609,0,0,0,14.2444,0,0
6.21982,0,0,0,0,0,0,13.6003,0,0
6.59496,0,0,0.436723,0,0,0,13.6998,0,0
6.8922,0,0,0.712332,0,0,0,13.5778,0,0
7.00289,0,0,1.10841,0,0,0,13.8309,0,0
6.62776,0,0,1.0091,0,0,0,13.3969,0,0
5.6541,0,0,1.1854,0,0,0,13.5099,0,0
6.06204,0,0,2.2755,0,0,0,14.249,0,0
5.156,0,0,1.59265,0,0,0,13.2885,0,0
4.34837,0,0,0.766987,0,0,0,13.0738,0,0
4.67842,0,0,1.11958,0,0,0,12.3823,0,0
4.06963,0,0,0,0,0,0,12.249,0,0
5.03926,0,0,0.680007,0,0,0,12.744,0,0
5.16022,0,0,0.526039,0,0,0,12.8638,0,0
4.9819,0.00825173,0,0.548368,0,0,0,12.9384,0,0
3.86274,0.487437,0,0.977944,0,0,0,13.0695,0,0
4.09438,0.234251,0,1.15424,0,0,0,13.2526,0,0
3.38718,0,0,1.38519,0,0,0,12.6017,0,0
2.84399,0.146103,0,0.735829,0,0,0,12.5249,0,0
2.38071,0,0,0,0,0,0,11.5531,0,0
2.33563,0,0,0,0,0,0,11.6525,0,0
2.14706,0,0,0,0,0,0,11.8424,0,0
1.7043,0.487437,0,0,0,0,0,11.5509,0,0
1.9134,0.410548,0,0.174614,0,0,0,11.1825,0,0
1.63668,0.663734,0,0,0,0,0,11.1509,0,0
3.006,1.36892,0,1.1989,0,0,0,11.8945,0,0
3.23764,1.9747,0,0.714668,0,0,0,11.9442,0,0
3.72346,2.27759,0,0.307421,0,0,0,11.8742,0,0
3.74398,3.23596,0,0.836309,0,0,0,12.4912,0,0
4.07807,2.36573,0,0,0,0,0,11.9623,0,0
4.28918,1.02758,0,0,0,0,0,11.3114,0,0
4.98612,1.72151,0,0,0,0,0,11.716,0,0
5.59491,2.36573,0,0,0,0,0,12.4753,0,0
5.62771,1.9747,0,0,0,0,0,12.7849,0,0
6.92941,3.03248,0,0,0,0,0,14.7105,0,0
8.12445,2.6527,0,0,0,0,0,15.2981,0,0
8.61027,2.39951,0,0,0,0,0,15.3343,0,0
9.2416,1.54055,0,0,0,0,0,15.8224,0,0
9.75198,1.57899,0,0.0553085,0,0,0,15.3614,0,0
9.58796,0.708767,0,0,0,0,0,14.8574,0,0
9.43421,0.873805,0,0,0,0,0,14.6245,0,0
10.9593,3.55011,0,1.20007,0,0,0,16.1026,0,0
11.689,4.58537,0,1.54149,0,0,0,17.2913,0.0131626,0
13.1383,4.11744,0,2.04805,0,0,0,17.2462,0.189459,0
13.991,4.88826,0,1.62964,0,0,0,18.2337,0.578864,0
16.381,4.67351,0,1.62964,0,0,0,19.2078,1.53397,0
16.3175,4.61255,0,2.90604,0,0,0,18.8054,1.78389,0
16.6393,5.25678,0,3.15932,0,0,0,19.4834,1.30634,0
17.6723,5.41056,0,2.20085,0,0,0,19.4178,0.601153,0
18.1724,4.32559,0,2.25551,0,0,0,18.9137,0.637966,0
18.7812,4.32559,0,2.7509,0,0,0,19.3883,1.98248,0
18.7053,4.44093,0,2.71741,0,0,0,19.612,2.01929,0
16.9158,3.98893,0,2.00106,0,0,0,19.5464,1.61536,0
16.5079,3.38315,0,1.82476,0,0,0,19.6616,1.91662,0
15.4829,2.71641,0,0.61302,0,0,0,19.1349,1.03514,0
13.923,3.00804,0,0.920954,0,0,0,19.4083,1.07195,0
12.3651,1.78522,0,0,0,0,0,18.5449,0.605541,0
12.2011,1.86211,0,0.105292,0,0,0,18.8884,0,0
11.5595,1.64737,0,0,0,0,0,19.0534,0.491725,0
10.676,0.903742,0,0.0717983,0,0,0,19.3154,0,0
10.1881,0.865297,0,0,0,0,0,20.2375,0,0
10.1123,0.512705,0,0,0,0,0,20.2149,0,0
9.04019,0.589594,0,0.0383048,0,0,0,20.3369,0,0
8.50929,1.01908,0,0,0,0,0,21.3177,0,0
7.22811,0,0,0,0,0,0,21.3018,0,0
6.86727,0,0,0,0,0,0,20.8384,0,0
6.55573,0,0,0,0,0,0,21.4124,0,0
5.91817,0,0,0,0,0,0,20.1648,0,0
5.46314,0,0,0,0,0,0,19.9163,0,0
4.87689,0,0,0,0,0,0,20.0496,0,0
5.16589,0,0,0,0,0,0,19.8303,0,0
3.9626,0,0,0,0,0,0,19.2381,0,0
2.419,0,0,0,0,0,0,17.9092,0,0
3.0606,0,0,0,0,0,0,18.0674,0,0
1.81223,0,0,0,0,0,0,16.9622,0,0
1.84503,0,0,0,0,0,0,16.8605,0,0
0.740157,0,0,0,0,0,0,16.6096,0,0
0,0,0,0,0,0,0,15.7779,0,0
0,0,0,0,0,0,0,15.1202,0,0
0,0,0,0,0,0,0,15.8863,0,0
0,0,0,0,0,0,0,15.371,0,0
0,0,0,0,0,0,0,13.7572,0,0
0,0,0,0,0,0,0,13.3798,0,0
0,0,0,0,0,0,0,11.5966,0,0
0,0,0,0,0,0,0,10.9141,0,0
0,0,0,0,0,0,0,10.4825,0,0
0,0,0,0,0,0,0,10.3379,0,0
0,0,0,0,0,0,0,11.052,0,0
0,0,0,0,0,0,0,10.9209,0,0
0.00601274,0,0,0,0,0,0,11.0994,0,0
0.532886,0,0,0,0,0,0,12.2973,0,0
1.69109,0,0,0,0,0,0,13.2669,0,0
2.55406,0,0,0,0,0,0,12.7923,0,0
3.35766,0,0,0,0,0,0,13.2625,0,0
4.0546,0,0,0,0,0,0,12.4715,0,0
4.83565,0,0,0,0,0,0,12.605,0,0
4.70041,0,0,0,0,0,0,13.3102,0,0
5.3748,0,0,0,0,0,0,14.0628,0.0408483,0
6.27882,0,0,0,0,0,0,14.7996,0,0
5.98158,0,0,0,0,0,0,13.6741,0,0
5.78072,0,0,0,0,0,0,14.2798,0,0
5.51023,0,0,0,0,0,0,15.3195,0,0
4.68208,0,0,0,0,0,0,15.15,0,0
5.26631,0,0,0,0,0,0,14.0336,0,0
5.38727,0,0,0,0,0,0,14.1467,0,0
5.7153,0,0,0,0,0,0,15.0914,0,0
6.63985,0,0,0,0,0,0,16.5921,0,0
6.59477,0,0,0,0,0,0,16.6351,0,0
6.53942,0,0,0,0,0,0,16.4837,0,0
6.97815,0,0,0,0,0,0,17.5934,0,0
6.58872,0,0,0,0,0,0,18.5268,0,0
6.39813,0,0,0,0,0,0,20.1066,0,0
6.92702,0,0,0,0,0,0,21.3631,0,0
6.66056,0,0,0,0,0,0,22.0705,0,0
6.41463,0,0,0,0,0,0,23.0808,0,0
7.38426,0,1.84821,0,0,0,0,23.664,0,0
7.71431,0,2.88763,0,0,0,0,25.1488,0,0
8.39897,0,3.17999,0,0,0,0,25.6098,0,0
8.48712,0,3.88077,0,0,0,0,27.0449,0,0
8.92584,0,5.8854,0.241601,0,0,0,28.5027,0.299896,0
8.30478,0,6.32615,1.25472,0,0,0,29.7095,1.30634,0
7.48689,0,5.87145,0.979112,0,0,0,29.8948,1.10437,0
7.08921,0,5.70911,1.04493,0,0,0,29.2507,0,0
7.24498,0,4.94809,0.791651,0,0,0,29.7004,0,0
7.64064,0,5.75539,1.07842,0,0,0,30.4688,0,0
7.14254,0,6.04774,0.58303,0,0,0,30.3174,0,0
5.88391,0,6.93437,0.8798,0,0,0,29.7004,0,0
5.36125,0,7.15694,0.0876342,0,0,0,30.8304,0,0
4.41013,0,6.58618,0,0,0,0,31.0722,0,0
4.38558,0,7.11507,0.847474,0,0,0,31.7841,0,0
4.40812,0,7.53745,1.01261,0,0,0,31.4429,0,0
4.09859,0,7.68143,1.3317,0,0,0,31.8044,0,0
3.9879,0,7.88564,0.825145,0,0,0,31.6078,0,0
4.26463,0,8.19195,0.58303,0,0,0,32.5073,0,0
3.746,0,8.1038,0.406733,0,0,0,32.1095,0,0
4.17648,0,8.47035,0.340914,0,0,0,31.5513,0,0
4.76071,0,9.72794,0.781655,0,0,0,30.783,0,0
5.40029,0,10.0526,0.650017,0,0,0,30.9639,0,0
5.78367,0,10.3354,0.705839,0,0,0,30.4533,0,0
6.00102,0,10.8966,1.01494,0,0,0,30.5121,0,0
5.56852,0,11.5835,0.530711,0,0,0,30.0557,0,0
5.24672,0.396539,13.0732,0.0464797,0,0,0,29.2195,0,0
5.10121,1.6081,13.5279,0,0,0,0,28.528,0,0
4.41655,0.826021,12.9711,0,0,0,0,27.2895,0,0
4.48216,1.00232,13.0592,0,0,0,0,26.928,0,0
5.79412,2.27484,14.3072,0,0.37137,0,0,26.3338,0,0
5.74904,1.37743,14.6877,0,0.232364,0,0,25.023,0,0
5.06236,0.480017,13.4346,0,0.408661,0,0,23.5925,0,0
5.18331,0.441572,11.889,0,0,0,0,22.2501,0,0
5.79009,0.794165,11.4248,0,0.256086,0.493424,0,21.8366,0,0
5.06035,0.52972,10.4316,0,0,0.317127,0,20.623,0,0
5.19156,0.276534,9.80505,0,0,0,0,19.9699,0,0
5.32278,0.0233483,10.9003,0,0,0,0,20.0061,0,0
5.67537,0,11.2529,0.136964,0,0,0,19.1181,0,0
4.59102,0.513792,10.9047,0.148128,0,0,0,17.7644,0,0
4.22615,0,10.7747,0.148128,0,0,0,17.2581,0,0
4.77758,0.651644,11.2294,0,0,0,0,16.6932,0,0
4.5562,0.563496,10.4265,0,0,0,0,16.5034,0,0
5.36181,0.965791,10.7512,0.203951,0.454397,0.27854,0,16.9306,0,0
5.46224,0.877643,10.5749,0.115802,0.366249,0.533974,0,17.0707,0,0
5.79431,0.789495,11.2757,0.0276543,0.278101,0.617616,0,17.3238,0,0
6.30468,0.0955684,10.9091,0.0934734,0,0.353172,0,17.6672,0,0
6.89295,0,10.6447,0,0,1.11947,0,16.9598,0,0
7.46692,0,10.5888,1.17241,0,1.30027,0,16.648,0,0
7.67803,0.222161,9.6978,1.32638,0,0.608605,0,16.5983,0,0
9.03709,0.75105,10.0225,1.85527,0,0.793912,0,17.0323,0.541042,0
8.67424,0.222161,8.77886,2.9777,0,0,0,16.6299,0.0121536,0
7.44016,0,7.44268,2.07389,0,0,0,15.2693,0,0
7.35201,0,7.04821,1.98574,0,0,0,14.8331,0,0
7.68408,0,6.63979,2.15087,0,0,0,15.6557,0,0
7.30693,0,5.89714,2.16204,0,0,0,15.9902,0,0
7.16344,0,5.6327,1.65548,0,0.145336,0,16.3201,0,0
6.76576,0,5.25219,1.72129,0,0.568055,0,16.0738,0,0
7.58365,0,4.72771,1.98574,0,1.17608,0,15.7823,0,0
7.97107,0,4.90401,1.98574,0,1.17608,0,16.3066,0.361368,0
8.30313,0,4.90401,2.89955,0,1.26423,0,16.788,0.449516,0
7.94028,0,4.14299,2.62394,0,0.995279,0,16.4421,0.486328,0
8.11657,0,4.01297,3.1305,0,0.484412,0,16.8083,0.662625,0
8.28261,0,4.63956,2.96537,0,0.827994,0,17.2512,1.14018,0
8.02843,0,4.46327,3.20748,0,1.08343,0,17.2263,1.44143,0
7.93001,0,4.40303,3.097,0,0.642686,0,17.563,1.08884,0
8.0878,0.242759,3.56783,2.73325,0,0.80096,0,17.6488,1.51506,0
7.31902,0,1.82323,2.48996,0,0.254049,0,16.8577,0.519762,0
7.20009,0.753801,1.61461,1.54266,0,0,0,17.0633,0.380278,0
6.32264,0,1.48533,0,0,0,0,16.5658,0,0
5.91671,0,1.40673,0,0,0,0,16.785,0,0
4.52687,0,0.260808,0,0,0,0,15.8537,0,0
2.75163,0,0,0,0,0,0,14.197,0,0
2.62041,0,0,0,0,0,0,14.1608,0,0
1.50326,0,0,0,0,0,0,14.3642,0,0
1.19373,0,0,0,0,0,0,14.5992,0,0
2.06697,0,0,0,0,0,0,14.8071,0,0
2.4564,0,0,0,0,0,0,14.8591,0,0
2.15915,0,0,0,0,0,0,15.1709,0,0
2.31492,0,0,0,0,0,0,15.1528,0,0
2.01767,0,0,0,0,0,0,14.4273,0,0
2.79249,0,0,0,0,0,0,14.9719,0,0
3.39927,0,0,0,0,0,0,14.963,0,0
3.5653,0,0,0.810477,0,0,0,14.6082,0,0
4.32986,0,0,0.964444,0,0,0,14.6533,0,0
4.17812,0,0,0.578358,0,0,0,13.4736,0,0
5.10871,0,0,0.644177,0,0,0,13.7538,0,0
4.90163,0,0,0,0,0,0,13.4215,0,0
5.14555,0,0,0,0,0,0,13.365,0,0
5.62312,0,0,0,0,0,0,12.9423,0,0
6.41023,0,0,0,0,0,0,12.3615,0,0
6.65414,0,0,0,0,0,0,12.4067,0,0
5.89361,0,0,0,0,0,0,11.6698,0,0
6.21542,0,0,0,0,0,0,12.0314,0,0
5.15563,0,0,0,0,0,0,11.8506,0,0
6.11499,0,0,0,0,0,0,12.5557,0,0
6.8878,0,0,0,0,0,0,12.7366,0,0
7.71595,0,0,0,0,0,0,12.4632,0,0
8.88845,0,0,0,0,0,0,12.4564,0,0
9.91745,0,0,0,0,0,0,13.1954,0,0
10.3397,0,0,0,0,0,0,13.3739,0,0
11.4671,0,0,0,0,0,0,14.1446,0,0
11.3031,0,0,0,0,0,0,14.3299,0,0
10.5528,0,0,0,0,0,0,13.8643,0,0
10.5754,0,0,0,0,0,0,13.5433,0,0
10.8664,0,0,0,0,0,0,13.211,0,0
11.4526,0,0,0,0,0,0,13.3805,0,0
11.3194,0,0,0,0,0,0,13.5953,0,0
11.3973,0,0,0,0,0,0,13.5071,0,0
12.576,0,0,0,0,0,0,14.3932,0,0
12.5965,0,0,0,0,0,0,14.7209,0,0
12.6499,0,0,0,0,0,0,14.2124,0,0
11.7766,0,0,0,0,0,0,13.9164,0,0
10.8152,0,0,0,0,0,0,13.4304,0,0
10.6963,0,0,0,0,0,0,12.6552,0,0
9.47048,0,0,0,0,0,0,11.532,0,0
